scanname,Scan006
1456.7822269999999,4516
1458.3977050000001,4474
1460.0123289999999,4430
1461.6260990000001,4382
1463.238525,4294
1464.8504640000001,4306
1466.4610600000001,4279
1468.0708010000001,4227
1469.6795649999999,4116
1471.287231,4092
1472.8941649999999,4099
1474.5,4078
1476.1048579999999,4088
1477.708862,3992
1479.311768,4028
1480.9136960000001,3935
1482.514893,3943
1484.11499,3964
1485.7139890000001,3855
1487.312134,3884
1488.909302,3862
1490.505615,3966
1492.100586,3845
1493.6949460000001,3795
1495.288452,3964
1496.8808590000001,3881
1498.472168,3901
1500.0626219999999,3848
1501.6522219999999,3783
1503.240845,3873
1504.8283690000001,3794
1506.4149170000001,3878
1508.0006100000001,3928
1509.5854489999999,3818
1511.169312,3774
1512.7520750000001,3721
1514.333862,3788
1515.9147949999999,3692
1517.494751,3779
1519.0738530000001,3772
1520.6521,3751
1522.229126,3714
1523.805298,3708
1525.3804929999999,3718
1526.955078,3612
1528.5280760000001,3710
1530.100586,3592
1531.672241,3523
1533.2425539999999,3647
1534.812134,3590
1536.380981,3468
1537.9486079999999,3490
1539.515259,3494
1541.0810550000001,3519
1542.645996,3523
1544.209717,3476
1545.772827,3579
1547.3348390000001,3551
1548.8961179999999,3526
1550.456177,3535
1552.0155030000001,3574
1553.5737300000001,3502
1555.131226,3445
1556.6875,3523
1558.2429199999999,3514
1559.7977289999999,3458
1561.3511960000001,3503
1562.9039310000001,3466
1564.455811,3520
1566.0067140000001,3475
1567.556519,3484
1569.1054690000001,3434
1570.6538089999999,3456
1572.2006839999999,3467
1573.746948,3446
1575.292236,3434
1576.8366699999999,3367
1578.3798830000001,3392
1579.9224850000001,3305
1581.464111,3388
1583.0047609999999,3344
1584.5445560000001,3326
1586.0832519999999,3325
1587.6213379999999,3350
1589.1579589999999,3315
1590.694092,3273
1592.22937,3280
1593.763672,3262
1595.2967530000001,3222
1596.8291019999999,3306
1598.3607179999999,3200
1599.8911129999999,3233
1601.4207759999999,3252
1602.9494629999999,3168
1604.4774170000001,3240
1606.0040280000001,3192
1607.5301509999999,3186
1609.055298,3156
1610.5794679999999,3145
1612.1024170000001,3126
1613.6248780000001,3070
1615.146362,3104
1616.666626,3072
1618.186279,3117
1619.705078,3074
1621.2227780000001,3074
1622.739624,3093
1624.255615,3039
1625.77063,2950
1627.2844239999999,3040
1628.7978519999999,3008
1630.310303,2954
1631.8217770000001,2954
1633.3320309999999,2994
1634.841797,2932
1636.350586,2914
1637.8583980000001,2801
1639.3652340000001,2916
1640.871216,2934
1642.3764650000001,2933
1643.8804929999999,2872
1645.3839109999999,2878
1646.8862300000001,2867
1648.3876949999999,2885
1649.888062,2962
1651.387939,2915
1652.886841,2915
1654.3847659999999,2826
1655.8817140000001,2934
1657.3779300000001,2907
1658.8732910000001,2904
1660.3675539999999,2819
1661.8608400000001,2872
1663.3535159999999,2856
1664.8452150000001,2829
1666.3359379999999,2768
1667.8258060000001,2760
1669.3148189999999,2781
1670.802856,2792
1672.290039,2750
1673.7764890000001,2721
1675.2620850000001,2753
1676.7463379999999,2668
1678.230225,2691
1679.713013,2760
1681.1949460000001,2740
1682.675659,2741
1684.1560059999999,2759
1685.635254,2705
1687.1134030000001,2723
1688.591064,2678
1690.0676269999999,2690
1691.543457,2739
1693.018188,2668
1694.4920649999999,2711
1695.9652100000001,2763
1697.4372559999999,2635
1698.9085689999999,2769
1700.37915,2665
1701.8486330000001,2668
1703.317139,2613
1704.785034,2649
1706.2520750000001,2703
1707.7182620000001,2687
1709.18335,2683
1710.6475829999999,2654
1712.1110839999999,2688
1713.573486,2547
1715.0352780000001,2685
1716.496216,2580
1717.956177,2579
1719.415039,2556
1720.8732910000001,2561
1722.330688,2602
1723.786865,2557
1725.2426760000001,2573
1726.697388,2588
1728.1513669999999,2518
1729.604126,2523
1731.0563959999999,2477
1732.5076899999999,2463
1733.9582519999999,2444
1735.407471,2494
1736.8562010000001,2390
1738.304077,2418
1739.750732,2443
1741.1970209999999,2467
1742.6423339999999,2431
1744.0866699999999,2416
1745.530029,2408
1746.9726559999999,2461
1748.4145510000001,2434
1749.8553469999999,2345
1751.295288,2380
1752.7346190000001,2384
1754.1729740000001,2330
1755.6102289999999,2292
1757.046875,2349
1758.4829099999999,2312
1759.917725,2325
1761.3516850000001,2216
1762.7849120000001,2256
1764.2174070000001,2279
1765.648682,2273
1767.079346,2209
1768.5092770000001,2216
1769.9381100000001,2167
1771.3660890000001,2173
1772.793457,2114
1774.2198490000001,2227
1775.645264,2180
1777.0698239999999,2127
1778.494019,2102
1779.9167480000001,2078
1781.3389890000001,2033
1782.760254,2025
1784.1807859999999,2162
1785.6004640000001,2092
1787.019043,2079
1788.437134,2086
1789.854126,2090
1791.2701420000001,2059
1792.685669,2033
1794.100342,2086
1795.514038,2056
1796.9266359999999,1997
1798.3386230000001,1974
1799.7498780000001,1941
1801.1601559999999,1964
1802.569702,1955
1803.978149,2065
1805.3862300000001,1987
1806.7929690000001,1956
1808.1992190000001,1955
1809.6046140000001,1932
1811.009155,1918
1812.412476,1984
1813.8154300000001,2004
1815.2174070000001,1950
1816.618408,1919
1818.0185550000001,1911
1819.4182129999999,1926
1820.8167719999999,1927
1822.2143550000001,1944
1823.6114500000001,1944
1825.007568,1879
1826.4027100000001,1923
1827.797241,1873
1829.1910399999999,1849
1830.583862,1861
1831.9758300000001,1850
1833.3668210000001,1839
1834.757202,1834
1836.1467290000001,1946
1837.5351559999999,1858
1838.923096,1979
1840.310303,1823
1841.696289,1860
1843.081543,1850
1844.4663089999999,1851
1845.8498540000001,1870
1847.2326660000001,1794
1848.6148679999999,1833
1849.9960940000001,1816
1851.3763429999999,1799
1852.755981,1764
1854.134888,1712
1855.512939,1770
1856.8897710000001,1756
1858.2661129999999,1746
1859.641846,1803
1861.0166019999999,1757
1862.3901370000001,1785
1863.7633060000001,1748
1865.13562,1732
1866.5067140000001,1763
1867.8774410000001,1769
1869.247314,1710
1870.616211,1723
1871.9842530000001,1765
1873.3516850000001,1773
1874.718384,1684
1876.084106,1709
1877.4487300000001,1707
1878.812866,1663
1880.1762699999999,1737
1881.5385739999999,1683
1882.900269,1734
1884.2611079999999,1707
1885.621216,1698
1886.9803469999999,1690
1888.338745,1693
1889.6964109999999,1700
1891.052856,1682
1892.408936,1665
1893.7642820000001,1687
1895.1186520000001,1687
1896.4720460000001,1620
1897.8248289999999,1653
1899.1770019999999,1695
1900.5280760000001,1679
1901.8782960000001,1662
1903.227905,1661
1904.5766599999999,1670
1905.924438,1653
1907.2717290000001,1638
1908.6180420000001,1626
1909.963501,1666
1911.3081050000001,1635
1912.6521,1619
1913.995361,1609
1915.337524,1708
1916.679077,1603
1918.0198969999999,1604
1919.3598629999999,1582
1920.698975,1641
1922.037231,1613
1923.3748780000001,1602
1924.711548,1597
1926.047241,1568
1927.3826899999999,1619
1928.7170410000001,1586
1930.0505370000001,1580
1931.3831789999999,1538
1932.7154539999999,1565
1934.0466309999999,1567
1935.376831,1584
1936.7064210000001,1576
1938.0354,1487
1939.363159,1531
1940.690552,1562
1942.0170900000001,1521
1943.3426509999999,1519
1944.6674800000001,1579
1945.991577,1470
1947.3149410000001,1504
1948.6374510000001,1507
1949.959106,1477
1951.280029,1534
1952.600342,1499
1953.9194339999999,1484
1955.238159,1537
1956.555908,1451
1957.8729249999999,1485
1959.189087,1479
1960.5043949999999,1428
1961.819092,1431
1963.1329350000001,1425
1964.4460449999999,1490
1965.7585449999999,1434
1967.070068,1494
1968.380615,1422
1969.6906739999999,1530
1970.9998780000001,1381
1972.3082280000001,1435
1973.615845,1388
1974.9227289999999,1444
1976.2288820000001,1422
1977.533813,1443
1978.838501,1386
1980.142456,1460
1981.4453129999999,1404
1982.747437,1403
1984.048706,1410
1985.3496090000001,1371
1986.6491699999999,1359
1987.948486,1353
1989.246948,1398
1990.5444339999999,1296
1991.840942,1362
1993.1369629999999,1356
1994.432251,1361
1995.7269289999999,1331
1997.0205080000001,1276
1998.3133539999999,1351
1999.6057129999999,1367
2000.8967290000001,1236
2002.1876219999999,1365
2003.4772949999999,1332
2004.7666019999999,1289
2006.054443,1255
2007.342163,1276
2008.62915,1305
2009.915039,1272
2011.200073,1306
2012.4846190000001,1199
2013.7685550000001,1270
2015.0511469999999,1227
2016.333496,1271
2017.61499,1285
2018.89563,1206
2020.1754149999999,1198
2021.4544679999999,1207
2022.7330320000001,1198
2024.010376,1194
2025.287231,1165
2026.5634769999999,1199
2027.8388669999999,1171
2029.1132809999999,1179
2030.3869629999999,1188
2031.6604,1166
2032.932495,1165
2034.2039789999999,1149
2035.474731,1116
2036.7448730000001,1162
2038.013794,1176
2039.2825929999999,1194
2040.5501710000001,1117
2041.8173830000001,1176
2043.083374,1148
2044.348999,1120
2045.6137699999999,1096
2046.877563,1157
2048.1408689999998,1081
2049.4033199999999,1113
2050.665039,1013
2051.9260250000002,1093
2053.186279,1054
2054.445557,1075
2055.7045899999998,1089
2056.9621579999998,1115
2058.219482,1142
2059.4760740000002,1080
2060.7314449999999,1082
2061.9865719999998,1034
2063.2407229999999,1066
2064.494385,1063
2065.7470699999999,1049
2066.9990229999999,1048
2068.2502439999998,1009
2069.5004880000001,1075
2070.7502439999998,1028
2071.999268,1058
2073.2478030000002,1047
2074.4951169999999,1058
2075.741943,1042
2076.9877929999998,1049
2078.233154,1055
2079.477539,979
2080.7214359999998,1056
2081.9645999999998,1004
2083.2067870000001,1024
2084.4482419999999,1038
2085.6892090000001,997
2086.929443,1069
2088.1684570000002,1027
2089.406982,1013
2090.6450199999999,1035
2091.881836,1005
2093.1184079999998,1015
2094.3542480000001,959
2095.5891109999998,974
2096.8229980000001,988
2098.0563959999999,985
2099.2895509999998,971
2100.52124,945
2101.7524410000001,913
2102.9829100000002,955
2104.2126459999999,918
2105.4416500000002,941
2106.669922,957
2107.8977049999999,907
2109.124268,958
2110.3503420000002,892
2111.5756839999999,853
2112.8005370000001,928
2114.0241700000001,900
2115.2473140000002,937
2116.469971,963
2117.6916500000002,911
2118.9125979999999,872
2120.133057,854
2121.352539,944
2122.571289,945
2123.789307,955
2125.0065920000002,929
2126.2231449999999,931
2127.4389649999998,881
2128.6540530000002,830
2129.8686520000001,854
2131.0825199999999,950
2132.2954100000002,891
2133.507568,887
2134.7192380000001,872
2135.9296880000002,898
2137.139893,884
2138.3491210000002,885
2139.5578609999998,882
2140.7658689999998,884
2141.9729000000002,878
2143.1796880000002,860
2144.3854980000001,794
2145.5900879999999,759
2146.7946780000002,833
2147.998047,863
2149.2009280000002,879
2150.4030760000001,817
2151.6044919999999,845
2152.8054200000001,838
2154.0053710000002,808
2155.204346,790
2156.4030760000001,789
2157.6008299999999,843
2158.798096,808
2159.994385,797
2161.1901859999998,803
2162.38501,849
2163.5791020000001,766
2164.7729490000002,851
2165.9658199999999,773
2167.1577149999998,850
2168.3491210000002,786
2169.540039,829
2170.7297359999998,846
2171.9191890000002,782
2173.1076659999999,807
2174.295654,820
2175.4826659999999,777
2176.6689449999999,852
2177.8547359999998,823
2179.0395509999998,808
2180.2241210000002,801
2181.407471,766
2182.5903320000002,766
2183.772461,777
2184.9541020000001,828
2186.1347660000001,713
2187.3149410000001,812
2188.4941410000001,808
2189.673096,754
2190.8508299999999,773
2192.0280760000001,795
2193.204346,800
2194.380615,708
2195.5559079999998,698
2196.7297359999998,760
2197.9038089999999,786
2199.0766600000002,717
2200.2490229999999,662
2201.4204100000002,694
2202.5913089999999,744
2203.7617190000001,772
2204.9309079999998,771
2206.0998540000001,686
2207.2678219999998,677
2208.4353030000002,705
2209.601807,703
2210.7680660000001,723
2211.9331050000001,721
2213.0976559999999,678
2214.2617190000001,741
2215.4250489999999,660
2216.5874020000001,714
2217.7490229999999,699
2218.9104000000002,672
2220.0708009999998,629
2221.2304690000001,684
2222.389404,642
2223.547607,687
2224.7053219999998,696
2225.8620609999998,638
2227.0185550000001,697
2228.173828,655
2229.328857,668
2230.4829100000002,641
2231.6362300000001,683
2232.789307,714
2233.9411620000001,730
2235.092529,707
2236.243164,687
