-89.480743 25.000000
-86.884270 25.000000
-84.289528 17.000000
-81.696518 5.000000
-79.105232 32.000000
-76.515678 18.000000
-73.927856 27.000000
-71.341766 31.000000
-68.757401 10.000000
-66.174751 10.000000
-63.593830 0.000000
-61.014626 34.000000
-58.437145 18.000000
-55.861378 43.000000
-53.287331 52.000000
-54.715004
-48.144382 21.000000
-45.575478 76.000000
-43.008289 46.000000
-40.442799 59.000000
-37.879021 85.000000
-35.316956 89.000000
-32.756588 84.000000
-30.197931 74.000000
-27.640972 111.000000
-25.085720 115.000000
-22.532166 169.000000
-19.980310 172.000000
-17.430143 256.000000
-14.881679 347.000000
-12.334910 614.000000
-9.789835 1945.000000
-7.246450 5836.000000
-4.704756 13212.000000
-2.164751 21431.000000
0.373567 25568.000000
2.910199 22832.000000
5.445154 15825.000000
7.978418 8629.000000
10.510001 4110.000000
13.039904 1689.000000
15.568126 708.000000
18.094669 440.000000
20.619537 293.000000
23.142742 193.000000
25.664263 163.000000
28.184111 132.000000
30.702288 113.000000
33.218792 103.000000
35.733635 83.000000
38.246815 54.000000
40.758327 52.000000
43.268162 33.000000
45.776352 54.000000
48.282864 85.000000
50.787731 53.000000
53.290943 57.000000
55.792480 49.000000
58.292377 61.000000
60.790604 32.000000
63.287193 61.000000
65.782120 17.000000
68.275398 19.000000
70.767021 14.000000
73.257019 47.000000
75.745361 38.000000
78.232048 42.000000
80.717102 13.000000
83.200493 21.000000
85.682274 33.000000
88.162392 12.000000
90.640892 29.000000
93.117737 2.000000
95.592957 -19.000000
98.066544 -10.000000
100.538490 12.000000
103.008804 27.000000
105.477486 13.000000
107.944550 18.000000
110.409981 4.000000
112.873787 -30.000000
115.335976 -9.000000
117.796532 7.000000
120.255463 -5.000000
122.712761 37.000000
125.168472 8.000000
127.622551 6.000000
130.075012 8.000000
132.525879 2.000000
134.975082 21.000000
137.422684 8.000000
139.868729 20.000000
142.313126 -30.000000
144.755890 -1.000000
147.197067 1.000000
149.636642 -6.000000
152.074615 4.000000
154.511002 41.000000
156.945740 -5.000000
159.378906 8.000000
161.810471 15.000000
164.240433 6.000000
166.668823 -3.000000
169.095566 37.000000
171.520737 0.000000
173.944321 17.000000
176.366333 24.000000
178.786728 27.000000
181.205521 46.000000
183.622726 17.000000
186.038391 -19.000000
188.452423 44.000000
190.864914 5.000000
193.275772 31.000000
195.685074 11.000000
198.092804 15.000000
200.498978 25.000000
202.903488 45.000000
205.306503 22.000000
207.707901 72.000000
210.107758 41.000000
212.506042 38.000000
214.902695 25.000000
217.297836 32.000000
219.691406 24.000000
222.083405 24.000000
224.473801 52.000000
226.862656 55.000000
229.249954 79.000000
231.635696 80.000000
234.019867 88.000000
236.402451 67.000000
238.783524 53.000000
241.163025 62.000000
243.540985 64.000000
245.917343 60.000000
248.292160 58.000000
250.665466 45.000000
253.037201 67.000000
255.407394 69.000000
257.775970 92.000000
260.143097 68.000000
262.508606 66.000000
264.872620 70.000000
267.235046 58.000000
269.595947 67.000000
271.955322 76.000000
274.313141 89.000000
276.669464 57.000000
279.024170 50.000000
281.377411 61.000000
283.729095 91.000000
286.079254 83.000000
288.427856 58.000000
290.774902 85.000000
293.120483 79.000000
295.464508 49.000000
297.807007 54.000000
300.147980 63.000000
302.487427 43.000000
304.825348 74.000000
307.161774 97.000000
309.496643 50.000000
311.829987 63.000000
314.161865 82.000000
316.492157 110.000000
318.820984 93.000000
321.148285 70.000000
323.474060 52.000000
325.798340 51.000000
328.121094 77.000000
330.442322 50.000000
332.762054 28.000000
335.080292 84.000000
337.397034 74.000000
339.712280 73.000000
342.025970 83.000000
344.338165 45.000000
346.648895 55.000000
348.958099 104.000000
351.265839 78.000000
353.572052 62.000000
355.876770 90.000000
358.179993 49.000000
360.481720 69.000000
362.781952 72.000000
365.080658 60.000000
367.377960 57.000000
369.673706 73.000000
371.968018 110.000000
374.260773 71.000000
376.552063 56.000000
378.841888 68.000000
381.130249 59.000000
383.417084 83.000000
385.702484 67.000000
387.986328 61.000000
390.268768 73.000000
392.549652 65.000000
394.829163 91.000000
397.107117 90.000000
399.383667 128.000000
401.658691 82.000000
403.932281 129.000000
406.204407 102.000000
408.475037 132.000000
410.744141 77.000000
413.011841 80.000000
415.278076 93.000000
417.542847 44.000000
419.806122 126.000000
422.067963 53.000000
424.328400 63.000000
426.587280 67.000000
428.844818 85.000000
431.100708 60.000000
433.355286 79.000000
435.608368 59.000000
437.860016 77.000000
440.110199 90.000000
442.358917 108.000000
444.606262 100.000000
446.852081 93.000000
449.096466 65.000000
451.339417 81.000000
453.580872 63.000000
455.820923 79.000000
458.059540 81.000000
460.296661 70.000000
462.532440 93.000000
464.766724 67.000000
466.999542 13.000000
469.230957 117.000000
471.460938 86.000000
473.689423 133.000000
475.916534 161.000000
478.142212 173.000000
480.366455 320.000000
482.589294 640.000000
484.810699 864.000000
487.030609 1078.000000
489.249146 1001.000000
491.466248 743.000000
493.681854 483.000000
495.896118 289.000000
498.108948 183.000000
500.320343 141.000000
502.530334 106.000000
504.738892 90.000000
506.946075 54.000000
509.151794 85.000000
511.356110 79.000000
513.558960 89.000000
515.760498 97.000000
517.960510 68.000000
520.159180 82.000000
522.356506 66.000000
524.552307 51.000000
526.746765 50.000000
528.939819 49.000000
531.131348 102.000000
533.321472 85.000000
535.510315 61.000000
537.697815 68.000000
539.883789 79.000000
542.068359 77.000000
544.251587 91.000000
546.433411 42.000000
548.613831 84.000000
550.792847 52.000000
552.970459 63.000000
555.146606 81.000000
557.321533 52.000000
559.494934 69.000000
561.666992 53.000000
563.837646 33.000000
566.006958 88.000000
568.174866 64.000000
570.341370 34.000000
572.506409 68.000000
574.670166 90.000000
576.832581 40.000000
578.993530 65.000000
581.153076 54.000000
583.311401 37.000000
585.468201 67.000000
587.623718 51.000000
589.777771 26.000000
591.930359 43.000000
594.081726 22.000000
596.231750 59.000000
598.380310 0.000000
600.527466 80.000000
602.673340 93.000000
604.817871 72.000000
606.960938 139.000000
609.102722 162.000000
611.243103 184.000000
613.382141 230.000000
615.519775 237.000000
617.656006 291.000000
619.791016 330.000000
621.924561 281.000000
624.056824 259.000000
626.187683 178.000000
628.317139 69.000000
630.445313 87.000000
632.572021 77.000000
634.697510 83.000000
636.821533 76.000000
638.944336 56.000000
641.065674 74.000000
643.185730 42.000000
645.304443 55.000000
647.421814 36.000000
649.537781 59.000000
651.652405 55.000000
653.765686 96.000000
655.877625 -2.000000
657.988220 45.000000
660.097595 -13.000000
662.205444 24.000000
664.312134 15.000000
666.417419 29.000000
668.521240 51.000000
670.623840 54.000000
672.725159 51.000000
674.825134 28.000000
676.923706 51.000000
679.020935 19.000000
681.116882 29.000000
683.211426 22.000000
685.304810 46.000000
687.396729 26.000000
689.487244 22.000000
691.576599 38.000000
693.664612 60.000000
