scanname,Scan008
2342.7141109999998,67
2343.7998050000001,46
2344.8854980000001,29
2345.969971,25
2347.0541990000002,46
2348.1376949999999,57
2349.2204590000001,57
2350.3027339999999,57
2351.383789,66
2352.4648440000001,51
2353.5446780000002,49
2354.624268,19
2355.7028810000002,54
2356.78125,41
2357.8588869999999,50
2358.9353030000002,62
2360.0117190000001,58
2361.0871579999998,60
2362.1623540000001,50
2363.2365719999998,24
2364.3098140000002,60
2365.3833009999998,53
2366.4553219999998,77
2367.5266109999998,61
2368.5979000000002,68
2369.6684570000002,56
2370.7380370000001,85
2371.8071289999998,31
2372.8754880000001,67
2373.9433589999999,79
2375.0104980000001,60
2376.0771479999999,54
2377.1428219999998,76
2378.2077640000002,44
2379.272461,11
2380.336182,65
2381.3996579999998,59
2382.4624020000001,87
2383.5241700000001,74
2384.585693,41
2385.6459960000002,33
2386.7060550000001,30
2387.7653810000002,55
2388.8244629999999,39
2389.8820799999999,54
2390.9396969999998,69
2391.9965820000002,24
2393.0529790000001,37
2394.108154,58
2395.1633299999999,16
2396.217529,27
2397.2709960000002,59
2398.3239749999998,53
2399.3764649999998,56
2400.4282229999999,64
2401.4790039999998,3
2402.5295409999999,74
2403.579346,50
2404.6284179999998,47
2405.6770019999999,33
2406.7248540000001,39
2407.7722170000002,62
2408.8186040000001,36
2409.8647460000002,49
2410.9099120000001,15
2411.9548340000001,43
2412.998779,65
2414.0419919999999,58
2415.084961,38
2416.126953,37
2417.1687010000001,63
2418.2094729999999,54
2419.2497560000002,34
2420.2890630000002,25
2421.3283689999998,34
2422.366943,65
2423.404297,52
2424.4416500000002,71
2425.4782709999999,35
2426.5139159999999,48
2427.548828,46
2428.5834960000002,37
2429.6176759999998,20
2430.6508789999998,19
2431.6833499999998,56
2432.7153320000002,31
2433.7470699999999,35
2434.7775879999999,28
2435.8078609999998,34
2436.8376459999999,24
2437.8664549999999,37
2438.8947750000002,39
2439.9221189999998,84
2440.9494629999999,53
2441.975586,56
2443.0017090000001,17
2444.0266109999998,43
2445.0515140000002,22
2446.0751949999999,38
2447.0983890000002,59
2448.1213379999999,49
2449.1433109999998,62
2450.1645509999998,28
2451.1853030000002,16
2452.2058109999998,42
2453.2250979999999,34
2454.2441410000001,35
2455.2624510000001,28
2456.2802729999999,85
2457.296875,17
2458.3134770000001,65
2459.3295899999998,50
2460.344482,35
2461.3591310000002,23
2462.3732909999999,28
2463.3867190000001,36
2464.3991700000001,22
2465.4113769999999,62
2466.423096,43
2467.4340820000002,42
2468.4438479999999,35
2469.453857,0
2470.4626459999999,20
2471.4711910000001,47
2472.4790039999998,41
2473.4860840000001,73
2474.4926759999998,13
2475.4985350000002,65
2476.5039059999999,43
2477.5085450000001,59
2478.5129390000002,25
2479.5161130000001,54
2480.5192870000001,33
2481.52124,54
2482.523193,47
2483.524414,46
2484.5246579999998,20
2485.5246579999998,42
2486.5234380000002,23
2487.5222170000002,8
2488.5202640000002,48
2489.5173340000001,37
2490.514404,28
2491.5107419999999,31
2492.5061040000001,13
2493.5009770000001,17
2494.4951169999999,55
2495.4890140000002,9
2496.482422,58
2497.4746089999999,14
2498.466797,54
2499.4580080000001,83
2500.4484859999998,13
2501.4384770000001,-5
2502.4282229999999,64
2503.4172359999998,30
2504.4052729999999,27
2505.3928219999998,21
2506.3801269999999,42
2507.3664549999999,22
2508.3520509999998,33
2509.3378910000001,34
2510.3222660000001,14
2511.3061520000001,24
2512.290039,56
2513.272461,26
2514.2543949999999,49
2515.236328,44
2516.2172850000002,55
2517.1972660000001,88
2518.1777339999999,59
2519.1567380000001,26
2520.13501,49
2521.1135250000002,85
2522.0908199999999,38
2523.0678710000002,17
2524.0441890000002,72
2525.0192870000001,59
2525.994385,14
2526.96875,-8
2527.9426269999999,51
2528.9160160000001,29
2529.8884280000002,37
2530.8603520000001,27
2531.8322750000002,57
2532.8027339999999,52
2533.7727049999999,41
2534.7429200000001,35
2535.7116700000001,54
2536.6804200000001,35
2537.6479490000002,15
2538.6152339999999,63
2539.5825199999999,25
2540.548096,36
2541.5134280000002,35
2542.4785160000001,36
2543.4428710000002,52
2544.4067380000001,-10
2545.3701169999999,29
2546.3322750000002,34
2547.294922,35
2548.2558589999999,37
2549.2163089999999,43
2550.1767580000001,33
2551.1362300000001,9
2552.094971,16
2553.053711,62
2554.0114749999998,34
2554.9682619999999,49
2555.9252929999998,51
2556.8811040000001,40
2557.836914,32
2558.7917480000001,46
2559.7453609999998,36
2560.6997070000002,59
2561.6525879999999,31
2562.6049800000001,19
2563.556885,40
2564.508057,41
2565.45874,62
2566.4094239999999,22
2567.358643,3
2568.3073730000001,16
2569.2565920000002,57
2570.203857,19
2571.1516109999998,13
2572.0979000000002,44
2573.0437010000001,34
2573.9897460000002,22
2574.9343260000001,15
2575.8786620000001,-6
2576.82251,22
2577.765625,45
2578.7080080000001,5
2579.6503910000001,41
2580.591797,29
2581.5327149999998,1
2582.4729000000002,29
2583.4121089999999,45
2584.351807,54
2585.290039,54
2586.2280270000001,58
2587.1655270000001,14
2588.1020509999998,59
2589.038086,8
2589.974365,6
2590.9094239999999,54
2591.8439939999998,4
2592.7778320000002,9
2593.710693,11
2594.6437989999999,57
2595.5759280000002,45
2596.5073240000002,35
2597.438721,33
2598.3691410000001,30
2599.2985840000001,39
2600.2280270000001,15
2601.1564939999998,35
2602.084961,42
2603.0124510000001,18
2603.939453,32
2604.8659670000002,39
2605.7919919999999,47
2606.7172850000002,35
2607.6420899999998,37
2608.5656739999999,45
2609.4892580000001,1
2610.4128420000002,1
2611.334961,62
2612.256836,-3
2613.1782229999999,7
2614.0991210000002,22
2615.0195309999999,37
2615.9384770000001,-12
2616.857422,39
2617.7766109999998,26
2618.6938479999999,33
2619.611328,30
2620.5285640000002,63
2621.4445799999999,21
2622.3596189999998,7
2623.2749020000001,2
2624.1896969999998,48
2625.10376,27
2626.016846,2
2626.929443,30
2627.8422850000002,48
2628.7536620000001,33
2629.6645509999998,7
2630.5751949999999,17
2631.485107,40
2632.3942870000001,8
2633.3034670000002,48
2634.211182,28
2635.1196289999998,5
2636.0266109999998,23
2636.9331050000001,16
2637.8393550000001,16
2638.7446289999998,47
2639.649414,41
2640.5541990000002,30
2641.4575199999999,12
2642.3608399999998,5
2643.263672,23
2644.1657709999999,29
2645.0671390000002,24
2645.9682619999999,23
2646.8686520000001,35
2647.7690429999998,-7
2648.6679690000001,15
2649.5666500000002,31
2650.4653320000002,33
2651.3630370000001,12
2652.2595209999999,14
2653.1564939999998,6
2654.0522460000002,26
2654.9477539999998,62
2655.842529,4
2656.7368160000001,28
2657.6308589999999,23
2658.5239259999998,27
2659.41626,14
2660.3090820000002,23
2661.1999510000001,18
2662.0910640000002,25
2662.9819339999999,7
2663.8715820000002,24
2664.7607419999999,34
2665.6499020000001,0
2666.538086,-3
2667.4260250000002,14
2668.3129880000001,15
2669.1992190000001,14
2670.085693,43
2670.9709469999998,56
2671.8554690000001,19
2672.7404790000001,4
2673.6240229999999,4
2674.5070799999999,9
2675.3903810000002,-4
2676.272461,34
2677.1538089999999,39
2678.0351559999999,16
2678.9157709999999,36
2679.7958979999999,12
2680.6752929999998,63
2681.5539549999999,18
2682.4328609999998,15
2683.3103030000002,31
2684.1875,9
2685.0646969999998,62
2685.9406739999999,19
2686.8159179999998,1
2687.6916500000002,16
2688.5656739999999,14
2689.4401859999998,19
2690.3134770000001,19
2691.1860350000002,26
2692.0585940000001,48
2692.9304200000001,11
2693.8017580000001,-5
2694.672607,2
2695.5427249999998,33
2696.4125979999999,18
2697.2817380000001,32
2698.1503910000001,27
2699.0185550000001,-3
2699.8859859999998,24
2700.7526859999998,29
2701.6196289999998,19
2702.485107,11
2703.350586,45
2704.2158199999999,22
2705.0795899999998,14
2705.9433589999999,34
2706.806885,50
2707.6694339999999,51
2708.5317380000001,35
2709.3933109999998,20
2710.2543949999999,9
2711.1152339999999,14
2711.9748540000001,23
2712.8342290000001,43
2713.6933589999999,20
2714.5517580000001,46
2715.4094239999999,8
2716.2670899999998,18
2717.123779,25
2717.9797359999998,24
2718.8359380000002,14
2719.6909179999998,20
2720.5458979999999,45
2721.3999020000001,34
2722.2531739999999,7
2723.1066890000002,34
2723.9589839999999,-1
2724.8107909999999,18
2725.6625979999999,32
2726.5134280000002,15
2727.3635250000002,40
2728.2138669999999,54
2729.0629880000001,36
2729.9121089999999,19
2730.7604980000001,20
2731.6079100000002,13
2732.4553219999998,41
2733.3020019999999,35
2734.148193,32
2734.9941410000001,51
2735.8388669999999,17
2736.6835940000001,2
2737.5278320000002,51
2738.3713379999999,24
2739.2148440000001,26
2740.0571289999998,33
2740.8989259999998,-4
2741.7407229999999,-13
2742.5815429999998,13
2743.4216310000002,35
2744.2622070000002,17
2745.101318,44
2745.9399410000001,-3
2746.7788089999999,31
2747.6164549999999,9
2748.4533689999998,9
2749.2902829999998,29
2750.1267090000001,23
2750.9626459999999,18
2751.797607,-3
2752.6323240000002,10
2753.466797,23
2754.3002929999998,22
2755.133057,24
2755.9663089999999,34
2756.7978520000001,-1
2757.6293949999999,40
2758.4609380000002,35
2759.29126,15
2760.1213379999999,18
2760.9509280000002,30
2761.7795409999999,49
2762.608643,19
2763.4365229999999,-13
2764.263672,54
2765.0908199999999,-4
2765.9169919999999,-5
2766.7426759999998,27
2767.5686040000001,37
2768.3935550000001,22
2769.2177729999999,28
2770.0415039999998,-30
2770.86499,15
2771.6877439999998,62
2772.5102539999998,31
2773.3312989999999,51
2774.1533199999999,13
2774.9741210000002,-3
2775.7941890000002,-13
2776.6140140000002,59
2777.4331050000001,38
2778.251953,11
2779.0703130000002,40
2779.8876949999999,-7
2780.7055660000001,-3
2781.5222170000002,24
2782.3376459999999,22
2783.1538089999999,32
2783.9689939999998,15
2784.7834469999998,6
2785.5979000000002,-8
2786.4116210000002,-20
2787.224365,15
2788.0378420000002,37
2788.849365,34
2789.6613769999999,27
2790.4721679999998,27
2791.2829590000001,27
2792.093018,1
2792.9028320000002,24
2793.7114259999998,14
2794.5205080000001,18
2795.328125,5
2796.1359859999998,27
2796.9433589999999,9
2797.7495119999999,19
2798.5559079999998,-28
2799.3615719999998,7
2800.16626,-2
2800.9714359999998,11
2801.7753910000001,21
2802.5786130000001,8
2803.3820799999999,47
2804.1843260000001,44
2804.986328,-22
2805.7883299999999,41
2806.5893550000001,4
2807.3896479999999,13
2808.1901859999998,12
2808.9897460000002,40
2809.7890630000002,24
2810.5874020000001,27
2811.3852539999998,29
2812.1833499999998,25
2812.9802249999998,31
2813.7766109999998,23
2814.5732419999999,-1
2815.3686520000001,-2
2816.1635740000002,14
2816.9584960000002,22
2817.7524410000001,29
2818.546143,22
2819.3393550000001,21
2820.131836,21
2820.9240719999998,35
2821.7160640000002,-2
2822.5070799999999,15
2823.298096,30
2824.0878910000001,44
2824.8774410000001,15
2825.6672359999998,25
2826.4555660000001,22
2827.2441410000001,16
2828.0317380000001,27
2828.8188479999999,-10
2829.6059570000002,6
2830.3920899999998,16
2831.1777339999999,5
2831.9633789999998,1
2832.748047,23
2833.531982,8
2834.3164059999999,38
2835.099365,11
2835.8828130000002,40
2836.665039,4
2837.4467770000001,26
2838.2285160000001,10
2839.0090329999998,25
2839.7895509999998,41
2840.5695799999999,13
2841.349365,39
2842.1279300000001,18
2842.9067380000001,31
2843.6845699999999,35
2844.461914,31
2845.2395019999999,84
2846.0158689999998,71
2846.7919919999999,11
2847.5678710000002,35
2848.343018,39
2849.117432,19
2849.891357,45
2850.6652829999998,32
2851.4389649999998,34
2852.2114259999998,54
2852.9833979999999,30
2853.7553710000002,38
2854.5263669999999,65
2855.2978520000001,36
2856.0678710000002,48
2856.8374020000001,13
2857.607422,44
2858.3759770000001,27
2859.1442870000001,40
2859.9125979999999,33
2860.679932,38
2861.4465329999998,50
2862.2136230000001,32
2862.9794919999999,27
2863.7456050000001,47
2864.5102539999998,44
2865.2746579999998,32
2866.0390630000002,48
2866.8029790000001,15
2867.5659179999998,39
2868.3291020000001,47
2869.0910640000002,52
2869.8527829999998,35
2870.6140140000002,45
2871.3752439999998,32
2872.1352539999998,45
2872.8955080000001,41
2873.6547850000002,29
2874.414307,51
2875.1723630000001,27
2875.9301759999998,22
2876.6884770000001,59
2877.445068,26
2878.2021479999999,34
2878.9582519999999,-10
2879.7136230000001,44
2880.46875,60
2881.2238769999999,56
2881.9777829999998,19
2882.7321780000002,31
2883.4853520000001,60
2884.2380370000001,23
2884.9909670000002,17
2885.7426759999998,25
2886.4938959999999,30
2887.2451169999999,38
2887.9958499999998,7
2888.7456050000001,53
2889.4958499999998,33
2890.2446289999998,43
2890.9938959999999,4
2891.7416990000002,54
2892.4895019999999,48
2893.2373050000001,51
2893.9838869999999,51
2894.7302249999998,50
2895.4765630000002,36
2896.2219239999999,7
2896.966797,24
2897.7116700000001,66
2898.4555660000001,43
2899.1992190000001,36
2899.9426269999999,18
2900.6853030000002,28
2901.4279790000001,55
2902.1696780000002,2
2902.9106449999999,61
2903.6523440000001,48
2904.3923340000001,35
2905.1323240000002,3
2905.8720699999999,44
2906.6108399999998,62
2907.3496089999999,-4
2908.0878910000001,45
2908.8256839999999,45
2909.563232,28
2910.3002929999998,39
2911.0361330000001,9
2911.7727049999999,9
