scanname,Scan004
380.82467700000001,11711
383.11151100000001,11697
385.39691199999999,11810
387.68075599999997,11700
389.96319599999998,11733
392.24408,11699
394.52359000000001,11770
396.80154399999998,11650
399.07809400000002,11596
401.35311899999999,11618
403.62670900000001,11613
405.89883400000002,11638
408.169464,11636
410.43856799999998,11536
412.70626800000002,11612
414.97250400000001,11539
417.23727400000001,11388
419.50054899999998,11547
421.76238999999998,11488
424.02282700000001,11385
426.28170799999998,11274
428.53924599999999,11361
430.79513500000002,11334
433.049713,11336
435.302795,11254
437.55444299999999,11429
439.80462599999998,11257
442.05334499999998,11330
444.30068999999997,11221
446.54650900000001,11208
448.79089399999998,11165
451.03384399999999,11277
453.27529900000002,11186
455.51535000000001,11119
457.75396699999999,11115
459.99108899999999,11361
462.22686800000002,11117
464.46115099999997,11159
466.69396999999998,11107
468.92538500000001,11159
471.15536500000002,11096
473.38385,11263
475.61096199999997,11304
477.83663899999999,11594
480.06088299999999,12452
482.28372200000001,13880
484.50512700000002,15533
486.72503699999999,16456
488.94357300000001,16230
491.16067500000003,14863
493.376282,13229
495.59054600000002,12053
497.80337500000002,11215
500.014771,10940
502.224762,10829
504.43331899999998,10618
506.64050300000002,10549
508.84622200000001,10449
511.05053700000002,10399
513.25335700000005,10358
515.45489499999996,10296
517.65490699999998,10322
519.85357699999997,10275
522.05090299999995,10295
524.24670400000002,10291
526.44116199999996,10137
528.63421600000004,10200
530.82574499999998,10161
533.01586899999995,10045
535.20471199999997,9932
537.39221199999997,10013
539.57818599999996,9944
541.76275599999997,9938
543.94598399999995,10011
546.12780799999996,9917
548.30822799999999,9937
550.48724400000003,9836
552.66485599999999,9884
554.841003,9929
557.01593000000003,9879
559.18933100000004,9822
561.36138900000003,9784
563.53204300000004,9696
565.70135500000004,9763
567.86926300000005,9626
570.03576699999996,9716
572.20080600000006,9637
574.36456299999998,9675
576.52697799999999,9587
578.68792699999995,9554
580.84747300000004,9608
583.00579800000003,9547
585.162598,9655
587.31811500000003,9565
589.47216800000001,9463
591.62475600000005,9572
593.77612299999998,9475
595.92614700000001,9493
598.07470699999999,9547
600.22186299999998,9510
602.36773700000003,9532
604.51226799999995,9577
606.65533400000004,9812
608.79711899999995,10129
610.9375,10260
613.07653800000003,10562
615.21417199999996,10861
617.35040300000003,11160
619.48541299999999,11049
621.61895800000002,10869
623.75122099999999,10480
625.88207999999997,9986
628.01153599999998,9644
630.13970900000004,9357
632.26641800000004,9114
634.39190699999995,9140
636.51593000000003,9072
638.638733,8949
640.76007100000004,8879
642.88012700000002,8853
644.99883999999997,8797
647.11621100000002,8834
649.23217799999998,8854
651.34680200000003,8658
653.46008300000005,8678
655.57202099999995,8700
657.68261700000005,8631
659.79199200000005,8700
661.89984100000004,8671
664.006531,8605
666.11181599999998,8616
668.21563700000002,8692
670.31823699999995,8593
672.41955600000006,8639
674.51953100000003,8537
676.61810300000002,8555
678.71533199999999,8571
680.81127900000001,8491
682.90582300000005,8452
684.99920699999996,8537
687.09112500000003,8485
689.18164100000001,8548
691.27099599999997,8522
693.35900900000001,8580
695.44561799999997,8433
697.53094499999997,8547
699.61499000000003,8464
701.69769299999996,8495
703.77911400000005,8569
705.85913100000005,8492
707.93780500000003,8489
710.01519800000005,8478
712.09136999999998,8362
714.16619900000001,8308
716.23968500000001,8383
718.31182899999999,8374
720.38269000000003,8308
722.45220900000004,8300
724.52044699999999,8311
726.587402,8221
728.65289299999995,8113
730.71734600000002,8276
732.78033400000004,8208
734.84204099999999,8117
736.90252699999996,8151
738.96160899999995,8183
741.01946999999996,8027
743.07598900000005,8105
745.13116500000001,8069
747.18493699999999,8122
749.23761000000002,7946
751.28894000000003,8037
753.33892800000001,8057
755.38781700000004,7971
757.43518100000006,7983
759.48132299999997,8080
761.52624500000002,7967
763.56982400000004,7861
765.61206100000004,7894
767.65307600000006,7806
769.69274900000005,7853
771.73120100000006,7798
773.76831100000004,7754
775.80426,7836
777.83880599999998,7847
779.87213099999997,7811
781.90411400000005,7828
783.93487500000003,7717
785.964294,7786
787.99243200000001,7787
790.01934800000004,7636
792.04510500000004,7633
794.06939699999998,7660
796.09246800000005,7645
798.11437999999998,7685
800.13488800000005,7636
802.15405299999998,7598
804.17211899999995,7574
806.18890399999998,7521
808.20428500000003,7629
810.21844499999997,7504
812.23144500000001,7552
814.24310300000002,7484
816.25347899999997,7562
818.26263400000005,7480
820.27050799999995,7557
822.27716099999998,7512
824.28253199999995,7426
826.28668200000004,7423
828.28942900000004,7377
830.29101600000001,7467
832.29144299999996,7445
834.29040499999996,7488
836.28832999999997,7417
838.28491199999996,7326
840.28033400000004,7266
842.27423099999999,7332
844.26715100000001,7348
846.25866699999995,7321
848.24896200000001,7439
850.23809800000004,7288
852.22589100000005,7233
854.21246299999996,7235
856.19781499999999,7303
858.182007,7252
860.16473399999995,7319
862.14642300000003,7277
864.12676999999996,7256
866.10589600000003,7275
868.08380099999999,7301
870.06042500000001,7241
872.03594999999996,7203
874.01007100000004,7267
875.98309300000005,7124
877.95471199999997,7132
879.92523200000005,7266
881.894409,7137
883.86242700000003,7190
885.82928500000003,7119
887.79480000000001,7257
889.75915499999996,7192
891.72222899999997,7165
893.68420400000002,7237
895.64483600000005,7255
897.60430899999994,7196
899.56243900000004,7139
901.519409,7190
903.47515899999996,7173
905.42974900000002,7102
907.38311799999997,7148
909.33520499999997,7118
911.28613299999995,7201
913.23571800000002,7202
915.18432600000006,7281
917.131531,7350
919.07757600000002,7343
921.02239999999995,7584
922.96582000000001,7787
924.90832499999999,8155
926.84942599999999,8944
928.78949,9993
930.72827099999995,11486
932.66583300000002,13082
934.60211200000003,15406
936.53729199999998,17333
938.47125200000005,18162
940.40393100000006,17509
942.33551,15256
944.26586899999995,12435
946.19500700000003,10149
948.12292500000001,8687
950.049622,7869
951.97522000000004,7516
953.89959699999997,7303
955.822632,7215
957.74456799999996,7204
959.665344,7166
961.58483899999999,7187
963.50329599999998,7177
965.42040999999995,7268
967.33648700000003,7510
969.25116000000003,7771
971.16479500000003,8225
973.07720900000004,8947
974.98840299999995,9523
976.89849900000002,9984
978.80725099999995,10129
980.71502699999996,9755
982.621399,9192
984.52685499999995,8386
986.43084699999997,7777
988.33386199999995,7357
990.23553500000003,6982
992.13604699999996,6834
994.03558299999997,6704
995.933716,6687
997.83081100000004,6457
999.72662400000002,6556
1001.621399,6464
1003.514832,6412
1005.407288,6338
1007.2983400000001,6290
1009.188354,6265
1011.077209,6353
1012.964783,6422
1014.851379,6331
1016.736633,6356
1018.62085,6277
1020.503784,6234
1022.38562,6293
1024.2662350000001,6375
1026.14563,6259
1028.0241699999999,6308
1029.901245,6379
1031.7773440000001,6241
1033.6521,6297
1035.525879,6190
1037.3984379999999,6257
1039.269775,6327
1041.139893,6298
1043.0089109999999,6306
1044.876831,6156
1046.743774,6206
1048.6092530000001,6282
1050.4736330000001,6232
1052.3370359999999,6234
1054.1990969999999,6260
1056.0601810000001,6169
1057.919922,6157
1059.778687,6280
1061.6362300000001,6278
1063.4925539999999,6213
1065.3479,6245
1067.201904,6222
1069.054932,6172
1070.906616,6130
1072.757568,6249
1074.6070560000001,6110
1076.455322,6113
1078.302612,6144
1080.1488039999999,6163
1081.993774,6131
1083.837524,6001
1085.680298,6038
1087.521851,6053
1089.3623050000001,6051
1091.2016599999999,5950
1093.0397949999999,5953
1094.8767089999999,5993
1096.7126459999999,5822
1098.5474850000001,5919
1100.3811040000001,5841
1102.213745,5875
1104.0451660000001,5830
1105.875366,5867
1107.7044679999999,5813
1109.532471,5757
1111.359375,5744
1113.1851810000001,5729
1115.0097659999999,5753
1116.833374,5818
1118.655884,5752
1120.4769289999999,5755
1122.297241,5745
1124.116211,5656
1125.934082,5728
1127.7509769999999,5780
1129.5665280000001,5761
1131.381226,5754
1133.194702,5743
1135.0069579999999,5716
1136.818237,5816
1138.6282960000001,5794
1140.4372559999999,5741
1142.2451169999999,5710
1144.05188,5779
1145.8576660000001,5606
1147.6623540000001,5715
1149.4655760000001,5635
1151.2680660000001,5777
1153.0692140000001,5798
1154.869629,5748
1156.6685789999999,5747
1158.4663089999999,5683
1160.263428,5631
1162.059082,5723
1163.85376,5677
1165.647217,5660
1167.4395750000001,5626
1169.2310789999999,5563
1171.021362,5556
1172.8104249999999,5554
1174.5986330000001,5612
1176.385376,5576
1178.1710210000001,5547
1179.955933,5572
1181.739624,5542
1183.5223390000001,5449
1185.3038329999999,5469
1187.084106,5534
1188.863525,5424
1190.6417240000001,5561
1192.418823,5475
1194.1945800000001,5461
1195.9696039999999,5480
1197.7436520000001,5629
1199.5164789999999,5455
1201.2882079999999,5533
1203.0588379999999,5638
1204.8282469999999,5416
1206.596802,5458
1208.3641359999999,5533
1210.130371,5526
1211.89563,5520
1213.659668,5512
1215.4227289999999,5460
1217.1845699999999,5534
1218.9458010000001,5466
1220.7054439999999,5482
1222.4642329999999,5427
1224.221802,5502
1225.978394,5508
1227.734009,5506
1229.488525,5467
1231.241943,5498
1232.9941409999999,5488
1234.7454829999999,5508
1236.4957280000001,5479
1238.244751,5433
1239.992798,5468
1241.739746,5436
1243.4857179999999,5418
1245.2304690000001,5469
1246.974365,5454
1248.717163,5408
1250.45874,5495
1252.1992190000001,5539
1253.9388429999999,5494
1255.6773679999999,5455
1257.4145510000001,5547
1259.151001,5542
1260.8863530000001,5535
1262.6204829999999,5471
1264.3538820000001,5618
1266.0860600000001,5470
1267.817139,5563
1269.5469969999999,5526
1271.2761230000001,5524
1273.003784,5544
1274.730957,5440
1276.456543,5490
1278.1813959999999,5524
1279.9051509999999,5645
1281.627686,5605
1283.349365,5678
1285.0699460000001,5639
1286.7894289999999,5593
1288.5079350000001,5685
1290.2254640000001,5639
1291.9417719999999,5727
1293.6571039999999,5802
1295.371216,5804
1297.084595,5859
1298.7967530000001,5919
1300.508057,5933
1302.218018,5957
1303.927124,5934
1305.635376,5982
1307.342163,6087
1309.0482179999999,5928
1310.7531739999999,5905
1312.4571530000001,5877
1314.160034,5940
1315.8618160000001,5837
1317.5627440000001,5915
1319.2623289999999,5842
1320.961182,5803
1322.658936,5848
1324.3554690000001,5803
1326.0511469999999,5807
1327.7459719999999,5773
1329.439331,5798
1331.1320800000001,5868
1332.823486,5838
1334.514038,5821
1336.203491,5818
1337.8919679999999,5852
1339.5794679999999,5916
1341.2658690000001,5801
1342.951294,5861
1344.63562,5801
1346.31897,5835
1348.001221,5707
1349.6826169999999,5822
1351.3629149999999,5657
1353.0421140000001,5758
1354.720581,5775
1356.3975829999999,5663
1358.073975,5563
1359.7491460000001,5734
1361.4233400000001,5777
1363.096436,5774
1364.7685550000001,5662
1366.439697,5586
1368.1099850000001,5619
1369.779053,5591
1371.447144,5620
1373.11438,5541
1374.780518,5629
1376.445557,5581
1378.1096190000001,5529
1379.772827,5497
1381.434814,5491
1383.0958250000001,5470
1384.755981,5354
1386.4149170000001,5370
1388.07312,5385
1389.7301030000001,5383
1391.3861079999999,5392
1393.041138,5360
1394.6951899999999,5359
1396.3482670000001,5305
1398.000366,5315
1399.6513669999999,5320
1401.301514,5277
1402.950562,5324
1404.598389,5202
1406.2456050000001,5155
1407.8916019999999,5306
1409.536865,5185
1411.18103,5152
1412.823975,5200
1414.466064,5170
1416.107178,5211
1417.747192,5267
1419.3863530000001,5271
1421.024658,5220
1422.661621,5114
1424.2979740000001,5183
1425.9329829999999,5258
1427.567139,5326
1429.200439,5402
1430.8326420000001,5393
1432.4638669999999,5508
1434.094116,5548
1435.723389,5610
1437.3515629999999,5725
1438.9788820000001,5759
1440.605225,5736
1442.2303469999999,5678
1443.8549800000001,5847
1445.478149,5720
1447.100586,5731
1448.7220460000001,5733
1450.342529,5639
1451.961914,5661
1453.5805660000001,5585
1455.197876,5637
1456.814453,5570
1458.429932,5594
1460.0445560000001,5498
1461.6583250000001,5494
1463.2707519999999,5450
1464.8826899999999,5369
1466.4932859999999,5356
1468.1030270000001,5302
1469.7117920000001,5135
1471.3194579999999,5183
1472.9263920000001,5134
1474.5322269999999,4959
1476.1370850000001,5003
1477.7410890000001,4919
1479.3439940000001,4906
1480.945923,4877
1482.5471190000001,4919
1484.147217,4855
1485.746216,4883
1487.3443600000001,4862
1488.9415280000001,4860
1490.537842,4934
1492.1328129999999,4919
1493.727173,4837
1495.3206789999999,4761
1496.913086,4873
1498.5043949999999,4829
1500.0948490000001,4815
1501.684448,4865
1503.2730710000001,4815
1504.860596,4854
1506.447144,4761
1508.032837,4821
1509.6176760000001,4775
1511.201538,4698
1512.784302,4703
1514.3660890000001,4634
1515.9470209999999,4683
1517.5269780000001,4644
1519.1060789999999,4608
1520.6843260000001,4618
1522.2613530000001,4663
1523.837524,4495
1525.41272,4517
1526.9873050000001,4479
1528.560303,4521
1530.1328129999999,4521
1531.7044679999999,4406
1533.27478,4442
1534.8443600000001,4470
1536.4132079999999,4437
1537.9808350000001,4409
1539.5474850000001,4359
1541.1132809999999,4336
1542.6782229999999,4362
1544.241943,4433
1545.8050539999999,4297
1547.3670649999999,4471
1548.928345,4426
1550.4884030000001,4393
1552.0477289999999,4444
1553.605957,4376
1555.163452,4310
1556.7197269999999,4384
1558.2751459999999,4336
1559.829956,4336
1561.383423,4367
1562.9361570000001,4385
1564.4880370000001,4341
1566.0389399999999,4226
1567.588745,4280
1569.1376949999999,4230
1570.6860349999999,4218
1572.2329099999999,4230
1573.7791749999999,4324
1575.3244629999999,4299
1576.8688959999999,4149
1578.4121090000001,4227
1579.954712,4173
1581.4963379999999,4153
1583.036987,4190
1584.5767820000001,4138
1586.1154790000001,4234
1587.653564,4040
1589.190186,4057
1590.726318,4132
1592.2615969999999,4040
1593.7958980000001,4043
1595.3289789999999,4060
1596.861328,4076
1598.3929439999999,4091
1599.9233400000001,3999
1601.4530030000001,3969
1602.981689,4048
1604.509644,3961
1606.036255,3933
1607.5623780000001,3906
1609.087524,3937
1610.6116939999999,3955
1612.134644,3842
1613.6571039999999,3858
1615.1785890000001,3888
1616.6988530000001,3837
1618.2185059999999,3803
1619.7373050000001,3837
1621.255005,3811
1622.771851,3801
1624.287842,3765
1625.802856,3735
1627.31665,3782
1628.830078,3725
1630.342529,3677
1631.854004,3695
1633.3642580000001,3665
1634.8740230000001,3729
1636.3828129999999,3622
1637.890625,3582
1639.397461,3626
1640.903442,3666
1642.4086910000001,3667
1643.91272,3621
1645.416138,3640
1646.918457,3604
1648.419922,3652
1649.920288,3602
1651.4201660000001,3516
1652.919067,3554
1654.4169919999999,3631
1655.9139399999999,3559
1657.4101559999999,3623
1658.905518,3552
1660.39978,3532
1661.8930660000001,3550
1663.3857419999999,3537
1664.8774410000001,3490
1666.368164,3479
1667.8580320000001,3508
1669.3470460000001,3457
1670.8350829999999,3406
1672.3222659999999,3515
1673.808716,3437
1675.294312,3456
1676.778564,3411
1678.2624510000001,3447
1679.7452390000001,3423
1681.227173,3394
1682.7078859999999,3447
1684.188232,3469
1685.6674800000001,3384
1687.14563,3377
1688.6232910000001,3399
1690.0998540000001,3366
1691.5756839999999,3358
1693.0504149999999,3404
1694.5242920000001,3381
1695.997437,3346
1697.469482,3420
1698.9407960000001,3359
1700.4113769999999,3283
1701.8808590000001,3322
1703.349365,3340
1704.8172609999999,3355
1706.284302,3289
1707.7504879999999,3322
1709.2155760000001,3316
1710.6798100000001,3344
1712.143311,3294
1713.6057129999999,3271
1715.067505,3275
1716.528442,3293
1717.9884030000001,3215
1719.4472659999999,3204
1720.905518,3218
1722.3629149999999,3191
1723.819092,3221
1725.2749020000001,3125
1726.7296140000001,3165
1728.1835940000001,3183
1729.6363530000001,3167
1731.0886230000001,3220
1732.5399170000001,3165
1733.9904790000001,3093
1735.439697,3097
1736.888428,3096
1738.3363039999999,3041
1739.7829589999999,3029
1741.2292480000001,3055
1742.674561,3080
1744.1188959999999,2915
1745.5622559999999,3045
1747.0048830000001,2930
1748.4467770000001,3025
1749.887573,3004
1751.3275149999999,2929
1752.766846,2958
1754.2052000000001,2997
1755.642456,2881
1757.0791019999999,2948
1758.5151370000001,2854
1759.9499510000001,2894
1761.3839109999999,2835
1762.817139,2899
1764.249634,2777
1765.680908,2766
1767.111572,2789
1768.541504,2808
1769.970337,2789
1771.3983149999999,2726
1772.8256839999999,2736
1774.2520750000001,2696
1775.67749,2689
1777.1020510000001,2733
1778.526245,2652
1779.948975,2648
1781.371216,2668
1782.7924800000001,2614
1784.213013,2647
1785.6326899999999,2654
1787.0512699999999,2627
1788.4693600000001,2515
1789.8863530000001,2535
1791.3023679999999,2642
1792.7178960000001,2627
1794.132568,2535
1795.5462649999999,2542
1796.958862,2588
1798.37085,2560
1799.7821039999999,2545
1801.1923830000001,2590
1802.6019289999999,2543
1804.010376,2471
1805.418457,2557
1806.8251949999999,2463
1808.2314449999999,2437
1809.636841,2485
1811.0413820000001,2454
1812.444702,2434
1813.8476559999999,2429
1815.249634,2474
1816.650635,2474
1818.0507809999999,2453
1819.450439,2427
1820.848999,2434
1822.246582,2448
1823.643677,2452
1825.0397949999999,2435
1826.434937,2416
1827.8294679999999,2433
1829.2232670000001,2414
1830.6160890000001,2376
1832.008057,2427
1833.399048,2352
1834.7894289999999,2343
1836.1789550000001,2359
1837.5673830000001,2307
1838.955322,2298
1840.342529,2404
1841.7285159999999,2386
1843.1137699999999,2333
1844.4985349999999,2305
1845.8820800000001,2306
1847.264893,2305
1848.647095,2352
1850.0283199999999,2258
1851.4085689999999,2299
1852.7882079999999,2311
1854.1671140000001,2237
1855.5451660000001,2233
1856.9219969999999,2261
1858.2983400000001,2291
1859.674072,2292
1861.048828,2229
1862.4223629999999,2186
1863.7955320000001,2282
1865.1678469999999,2195
1866.5389399999999,2211
1867.909668,2238
1869.2795410000001,2204
1870.6484379999999,2164
1872.0164789999999,2217
1873.3839109999999,2214
1874.7506100000001,2196
1876.1163329999999,2193
1877.480957,2229
1878.8450929999999,2155
1880.208496,2219
1881.5708010000001,2176
1882.932495,2183
1884.2933350000001,2167
1885.653442,2197
1887.012573,2176
1888.3709719999999,2152
1889.728638,2122
1891.0850829999999,2179
1892.4411620000001,2153
1893.796509,2194
1895.150879,2116
1896.5042719999999,2115
1897.8570560000001,2104
1899.2092290000001,2101
1900.560303,2170
1901.9105219999999,2116
1903.2601320000001,2205
1904.6088870000001,2088
1905.9566649999999,2145
1907.3039550000001,2129
1908.650269,2136
1909.9957280000001,2116
1911.340332,2124
1912.6843260000001,2063
1914.0275879999999,2051
1915.369751,2044
1916.7113039999999,2146
1918.052124,2056
1919.3920900000001,2051
1920.7312010000001,2030
1922.0694579999999,2084
1923.4071039999999,2023
1924.743774,2075
1926.0794679999999,1995
1927.4149170000001,2015
1928.749268,2021
1930.082764,1926
1931.415405,2069
1932.7476810000001,2118
1934.078857,1986
1935.409058,2007
1936.7386469999999,2037
1938.0676269999999,1970
1939.3953859999999,1980
1940.7227780000001,2014
1942.0493160000001,1914
1943.3748780000001,1942
1944.699707,1898
1946.0238039999999,1913
1947.347168,1981
1948.669678,1988
1949.9913329999999,1943
1951.3122559999999,1857
1952.632568,1951
1953.9516599999999,1919
1955.2703859999999,1931
1956.588135,1878
1957.9051509999999,1908
1959.221313,1982
1960.536621,1877
1961.851318,1877
1963.1651609999999,1844
1964.4782709999999,1860
1965.7907709999999,1831
1967.1022949999999,1864
1968.412842,1751
1969.7229,1840
1971.0321039999999,1798
1972.3404539999999,1899
1973.6480710000001,1836
1974.954956,1850
1976.2611079999999,1831
1977.5660399999999,1820
1978.8707280000001,1825
1980.174683,1836
1981.477539,1842
1982.779663,1782
1984.080933,1761
1985.381836,1813
1986.6813959999999,1777
1987.9807129999999,1700
1989.2791749999999,1723
1990.5766599999999,1739
1991.873169,1774
1993.169189,1738
1994.4644780000001,1720
1995.759155,1708
1997.0527340000001,1692
1998.345581,1699
1999.637939,1716
2000.9289550000001,1681
2002.2198490000001,1701
2003.5095209999999,1694
2004.798828,1746
2006.0866699999999,1623
2007.3743899999999,1666
2008.6613769999999,1621
2009.9472659999999,1559
2011.2322999999999,1587
2012.516846,1641
2013.8007809999999,1609
2015.083374,1641
2016.3657229999999,1630
2017.647217,1626
2018.927856,1570
2020.2076420000001,1546
2021.4866939999999,1575
2022.765259,1591
2024.0426030000001,1564
2025.3194579999999,1605
2026.595703,1501
2027.8710940000001,1558
2029.1455080000001,1525
2030.419189,1490
2031.6926269999999,1502
2032.9647219999999,1510
2034.236206,1481
2035.5069579999999,1510
2036.7771,1536
2038.0460210000001,1440
2039.3148189999999,1492
2040.5823969999999,1455
2041.8496090000001,1493
2043.115601,1495
2044.381226,1404
2045.645996,1464
2046.9097899999999,1418
2048.173096,1402
2049.435547,1450
2050.6972660000001,1448
2051.9582519999999,1424
2053.2185060000002,1407
2054.4777829999998,1427
2055.7368160000001,1404
2056.994385,1364
2058.2517090000001,1402
2059.5083009999998,1436
2060.763672,1323
2062.0187989999999,1352
2063.2729490000002,1344
2064.5266109999998,1427
2065.779297,1381
2067.03125,1394
2068.282471,1445
2069.5327149999998,1375
2070.782471,1414
2072.0314939999998,1342
2073.280029,1332
2074.5273440000001,1393
2075.7741700000001,1340
2077.0200199999999,1320
2078.2653810000002,1283
2079.5097660000001,1358
2080.7536620000001,1306
2081.9968260000001,1325
2083.2390140000002,1358
2084.4804690000001,1269
2085.7214359999998,1366
2086.9616700000001,1348
2088.2006839999999,1355
2089.4392090000001,1348
2090.6772460000002,1302
2091.9140630000002,1286
2093.150635,1324
2094.3864749999998,1350
2095.6213379999999,1321
2096.8552249999998,1329
2098.0886230000001,1284
2099.3217770000001,1266
2100.5534670000002,1272
2101.7846679999998,1310
2103.0151369999999,1326
2104.2448730000001,1280
2105.4738769999999,1249
2106.7021479999999,1300
2107.929932,1262
2109.1564939999998,1284
2110.382568,1260
2111.6079100000002,1280
2112.8327640000002,1251
2114.0563959999999,1208
2115.2795409999999,1217
2116.5021969999998,1107
2117.7238769999999,1260
2118.9448240000002,1216
2120.1652829999998,1191
2121.3847660000001,1202
2122.6035160000001,1218
2123.8215329999998,1191
2125.038818,1236
2126.2553710000002,1239
2127.4711910000001,1176
2128.686279,1176
2129.9008789999998,1183
2131.1147460000002,1160
2132.3276369999999,1174
2133.5397950000001,1171
2134.7514649999998,1108
2135.961914,1151
2137.1721189999998,1191
2138.3813479999999,1166
2139.5900879999999,1173
2140.798096,1143
2142.0051269999999,1110
2143.211914,1206
2144.4177249999998,1137
2145.6223140000002,1111
2146.826904,1151
2148.0302729999999,1169
2149.233154,1121
2150.4353030000002,1126
2151.6367190000001,1077
2152.8376459999999,1091
2154.0375979999999,1091
2155.2365719999998,1089
2156.4353030000002,1080
2157.633057,1165
2158.8303219999998,1119
2160.0266109999998,1085
2161.2224120000001,1143
2162.4172359999998,1065
2163.611328,1084
2164.8051759999998,1055
2165.998047,1082
2167.1899410000001,1051
2168.3813479999999,1085
2169.5722660000001,1095
2170.7619629999999,1046
2171.9514159999999,1087
2173.139893,1025
2174.3278810000002,1045
2175.514893,1094
2176.701172,1062
2177.8869629999999,1046
2179.0717770000001,1077
2180.2563479999999,1074
2181.4396969999998,991
2182.6225589999999,996
2183.8046880000002,1003
2184.986328,980
2186.1669919999999,1052
2187.3471679999998,1046
2188.5263669999999,999
2189.7053219999998,949
2190.883057,1013
2192.0603030000002,1052
2193.2365719999998,989
2194.4128420000002,990
2195.588135,1008
2196.7619629999999,1008
2197.9360350000002,1037
2199.1088869999999,939
2200.28125,1016
2201.4526369999999,984
2202.6235350000002,920
2203.7939449999999,951
2204.963135,906
2206.1320799999999,996
2207.3000489999999,997
2208.467529,985
2209.6340329999998,972
2210.8002929999998,928
2211.9653320000002,891
2213.1298830000001,907
2214.2939449999999,922
2215.4572750000002,957
2216.6196289999998,947
2217.78125,893
2218.9426269999999,906
2220.1030270000001,882
2221.2626949999999,925
2222.4216310000002,895
2223.5798340000001,950
2224.7375489999999,897
2225.8942870000001,919
2227.0507809999999,901
2228.2060550000001,938
2229.3610840000001,935
