-89.914901999999998,502
-87.318427999999997,502
-84.723686000000001,634
-82.130675999999994,653
-79.539390999999995,552
-76.949837000000002,716
-74.362015,624
-71.775925000000001,574
-69.191558999999998,708
-66.608909999999995,806
-64.027991999999998,772
-61.448784000000003,859
-58.871304000000002,894
-56.295535999999998,926
-53.721488999999998,1029
-51.149161999999997,989
-48.578541000000001,1041
-46.009636,1163
-43.442447999999999,1269
-40.876956999999997,1446
-38.313178999999998,1627
-35.751114000000001,1746
-33.190745999999997,1857
-30.632092,2075
-28.075132,2443
-25.519880000000001,2817
-22.966325999999999,3397
-20.414470999999999,3979
-17.864304000000001,5022
-15.315839,31881
-12.769071,184289
-10.223995,232752
-7.6806109999999999,244747
-5.1389170000000002,259765
-2.5989119999999999,272784
-6.0594000000000002E-2,274859
2.4760390000000001,266802
5.010993,242286
7.5442580000000001,174223
10.075841,87109
12.605743,39317
15.133965,15146
17.660509000000001,9406
20.185376999999999,6410
22.708582,4514
25.230103,3381
27.749949999999998,2832
30.268127,2359
32.784633999999997,2178
35.299477000000003,1917
37.812655999999997,1826
40.324168999999998,1763
42.834003000000003,1724
45.342193999999999,1568
47.848705000000002,1446
50.353572999999997,1349
52.856785000000002,1222
55.358322000000001,1267
57.858218999999998,1132
60.356445000000001,1174
62.853034999999998,1128
65.347960999999998,1080
67.841239999999999,1010
70.332863000000003,1013
72.822861000000003,949
75.311203000000006,1019
77.797889999999995,1025
80.282944000000001,875
82.766334999999998,913
85.248115999999996,865
87.728233000000003,824
90.206733999999997,903
92.683577999999997,752
95.158798000000004,822
97.632384999999999,716
100.104332,764
102.574646,771
105.04332700000001,808
107.510391,782
109.97582199999999,825
112.439629,805
114.90181699999999,824
117.36237300000001,792
119.821304,841
122.278603,840
124.734314,820
127.188393,785
129.640839,888
132.09170499999999,889
134.540909,886
136.98850999999999,965
139.43455499999999,996
141.878952,1013
144.32171600000001,1050
146.76289399999999,1073
149.20246900000001,1241
151.64044200000001,1177
154.07682800000001,1275
156.51156599999999,1415
158.94473300000001,1621
161.37629699999999,1741
163.80625900000001,1914
166.23464999999999,2235
168.66139200000001,2617
171.08656300000001,3109
173.51014699999999,3652
175.93215900000001,4523
178.352554,5449
180.77134699999999,6719
183.18855300000001,8079
185.604218,9921
188.01824999999999,12262
190.43073999999999,14979
192.841599,18174
195.2509,21798
197.65862999999999,25908
200.06480400000001,30668
202.46931499999999,35417
204.87233000000001,40300
207.27372700000001,45275
209.67358400000001,50228
212.07186899999999,55005
214.46852100000001,59436
216.863663,63839
219.25723300000001,67842
221.64923099999999,71869
224.039627,76043
226.428482,79979
228.81578099999999,84142
231.20152300000001,87882
233.58569299999999,92597
235.968277,96837
238.34934999999999,101611
240.72885099999999,105498
243.10681199999999,109518
245.48317,113786
247.85798600000001,116874
250.23129299999999,119529
252.603027,121892
254.973221,124072
257.34182700000002,126135
259.70895400000001,126984
262.07446299999998,128563
264.43847699999998,129805
266.80090300000001,130397
269.16180400000002,130411
271.52117900000002,131238
273.87899800000002,130503
276.235321,131490
278.59002700000002,131778
280.94326799999999,132362
283.29495200000002,133019
285.64511099999999,132913
287.99371300000001,133170
290.34075899999999,133469
292.68633999999997,133978
295.03036500000002,133973
297.37286399999999,134288
299.71383700000001,134342
302.05328400000002,135265
304.39120500000001,135210
306.72763099999997,134582
309.0625,134950
311.39584400000001,134158
313.72772200000003,134654
316.05801400000001,134507
318.386841,135182
320.71414199999998,135085
323.039917,134656
325.36419699999999,134855
327.68695100000002,135126
330.00817899999998,135140
332.32791099999997,134570
334.64614899999998,134010
336.96289100000001,134058
339.27813700000002,134464
341.59182700000002,134325
343.904022,134313
346.21475199999998,133718
348.523956,134194
350.83169600000002,134317
353.13790899999998,133627
355.44262700000002,133640
357.74585000000002,133585
360.04757699999999,133972
362.34780899999998,134052
364.64651500000002,133951
366.94381700000002,133740
369.23956299999998,133340
371.53387500000002,133213
373.82663000000002,133057
376.11792000000003,133108
378.40774499999998,132908
380.69610599999999,132905
382.98294099999998,132773
385.26834100000002,132810
387.55218500000001,132843
389.83462500000002,132457
392.11550899999997,132664
394.39501999999999,133009
396.67297400000001,132435
398.949524,132419
401.22454800000003,132442
403.49813799999998,132825
405.770264,132145
408.04089399999998,131733
410.30999800000001,131886
412.577698,131577
414.84393299999999,130708
417.10870399999999,130164
419.37197900000001,130519
421.63382000000001,130945
423.89425699999998,130270
426.15313700000002,129957
