-89.520827999999995,8837
-86.924355000000006,8837
-84.329612999999995,9400
-81.736603000000002,9485
-79.145317000000006,9992
-76.555762999999999,10487
-73.967940999999996,10944
-71.381850999999997,12064
-68.797484999999995,13174
-66.214836000000005,13950
-63.633915000000002,14540
-61.05471,15640
-58.477229999999999,16008
-55.901463,16719
-53.327415000000002,17285
-50.755088999999998,124181
-48.184466999999998,1061397
-45.615561999999997,1396787
-43.048374000000003,1469479
-40.482883000000001,1547272
-37.919105999999999,1622412
-35.357039999999998,1646777
-32.796672999999998,1664549
-30.238015999999998,1668866
-27.681056999999999,1676365
-25.125805,1685770
-22.57225,1688837
-20.020395000000001,1694293
-17.470227999999999,1688599
-14.921764,1693487
-12.374995999999999,1690372
-9.8299210000000006,1694583
-7.286537,1693907
-4.7448430000000004,1694944
-2.2048369999999999,1695425
0.33348100000000003,1695415
2.8701129999999999,1692336
5.405068,1669541
7.9383319999999999,1618342
10.469915,1481355
12.999817999999999,883754
15.528040000000001,357045
18.054584999999999,226574
20.579453000000001,153261
23.102657000000001,104939
25.624178000000001,80308
28.144026,65350
30.662203000000002,55594
33.178707000000003,49128
35.693550000000002,43923
38.20673,40158
40.718243000000001,38299
43.228076999999999,35892
45.736266999999998,33043
48.242778999999999,30054
50.747646000000003,28122
53.250858000000001,26498
55.752395999999997,24907
58.252293000000002,23628
60.750518999999997,22665
63.247107999999997,21220
65.742035000000001,19824
68.235313000000005,19110
70.726935999999995,17296
73.216933999999995,17333
75.705275999999998,17694
78.191963000000001,16639
80.677017000000006,15395
83.160408000000004,13689
85.642189000000002,12680
88.122307000000006,12187
90.600807000000003,11451
93.077652,11124
95.552871999999994,10319
98.026459000000003,10222
100.49840500000001,10144
102.96871899999999,9772
105.43740099999999,9894
107.904465,9921
110.369896,9764
112.833702,9796
115.295891,9453
117.75644699999999,9405
120.215378,9480
122.672676,9722
125.128387,9343
127.582466,9186
130.03491199999999,9358
132.48577900000001,9659
134.93498199999999,9393
137.38258400000001,9382
139.82862900000001,9352
142.27302599999999,9344
144.71579,9355
147.15696700000001,9340
149.596542,9545
152.034515,9870
154.470901,10606
156.90564000000001,11206
159.33880600000001,11938
161.77037000000001,13008
164.200333,13542
166.62872300000001,14474
169.055466,16097
171.480637,18298
173.90422100000001,21054
176.326233,24548
178.74662799999999,28427
181.16542100000001,34088
183.582626,40516
185.99829099999999,49088
188.41232299999999,59246
190.824814,71036
193.23567199999999,84955
195.64497399999999,101273
198.05270400000001,119198
200.458878,139345
202.86338799999999,161553
205.266403,184185
207.667801,207073
210.067657,229220
212.46594200000001,251327
214.862595,271511
217.25773599999999,292720
219.65130600000001,311541
222.04330400000001,330219
224.43370100000001,348252
226.82255599999999,365933
229.20985400000001,384674
231.595596,404034
233.97976700000001,424331
236.36234999999999,444524
238.74342300000001,464627
241.12292500000001,484159
243.50088500000001,503908
245.87724299999999,523951
248.25206,537369
250.62536600000001,550922
252.99710099999999,563052
255.36729399999999,573676
257.73590100000001,583192
260.103027,588517
262.46853599999997,594675
264.83255000000003,600805
267.19497699999999,601952
269.55587800000001,604391
271.91525300000001,607798
274.27307100000002,605785
276.62939499999999,610541
278.98410000000001,610629
281.33734099999998,611496
283.68902600000001,613267
286.03918499999997,613896
288.387787,616074
290.73483299999998,615675
293.08041400000002,616467
295.42443800000001,615588
297.76693699999998,615522
300.10791,614958
302.44735700000001,622202
304.78527800000001,624017
307.12170400000002,622113
309.45657299999999,624318
311.789917,623025
314.12179600000002,624351
316.45208700000001,624594
318.780914,627242
321.10821499999997,626736
323.43398999999999,622393
325.75826999999998,626172
328.08102400000001,626885
330.40225199999998,627667
332.72198500000002,627231
335.04022200000003,624310
