-89.393935999999997,330
-86.797461999999996,330
-84.202720999999997,301
-81.609711000000004,360
-79.018424999999993,392
-76.428871000000001,391
-73.841048999999998,356
-71.254958999999999,494
-68.670592999999997,496
-66.087943999999993,495
-63.507022999999997,509
-60.927818000000002,455
-58.350338000000001,18939
-55.774569999999997,34696
-53.200522999999997,38353
-50.628197,40823
-48.057575,43375
-45.488669999999999,44211
-42.921481999999997,44759
-40.355991000000003,44946
-37.792212999999997,45423
-35.230148,45538
-32.669781,45727
-30.111122000000002,45559
-27.554162999999999,45568
-24.998911,45781
-22.445356,45799
-19.893501000000001,46061
-17.343333999999999,45797
-14.79487,45953
-12.248101999999999,46018
-9.7030270000000005,46883
-7.159643,48881
-4.6179490000000003,52538
-2.0779429999999999,56458
0.46037499999999998,57964
2.997007,56853
5.531962,53053
8.0652270000000001,48204
10.596809,43088
13.126711999999999,31746
15.654934000000001,12565
18.181479,8121
20.706347000000001,5515
23.229551000000001,3749
25.751072000000001,2900
28.27092,2353
30.789097000000002,2016
33.305599000000001,1771
35.820442,1561
38.333621999999998,1397
40.845134999999999,1364
43.354968999999997,1296
45.863159000000003,1142
48.369670999999997,1067
50.874538000000001,994
53.377749999999999,899
55.879288000000003,816
58.379185,814
60.877411000000002,779
63.374001,694
65.868926999999999,635
68.362206,666
70.853827999999993,604
73.343826000000007,561
75.832168999999993,588
78.318854999999999,583
80.803909000000004,528
83.287300000000002,435
85.769081,446
88.249199000000004,386
90.727699000000001,386
93.204543999999999,362
95.679764000000006,371
98.153351000000001,279
100.625298,327
103.095612,307
105.56429300000001,273
108.031357,345
110.496788,358
112.960594,313
115.422783,274
117.88333900000001,294
120.34227,261
122.79956799999999,323
125.25528,320
127.70935799999999,332
130.16181900000001,271
132.612686,290
135.06189000000001,267
137.509491,299
139.955536,297
142.399933,275
144.84269699999999,240
147.28387499999999,287
149.72345000000001,329
152.16142300000001,318
154.59780900000001,345
157.03254699999999,372
159.46571399999999,381
161.897278,420
164.32723999999999,415
166.75563,544
169.18237300000001,509
171.60754399999999,685
174.031128,747
176.45313999999999,853
178.873535,1035
181.292328,1154
183.70953399999999,1330
