-89.814391999999998,45
-87.217917999999997,45
-84.623176999999998,62
-82.030167000000006,40
-79.438880999999995,82
-76.849327000000002,2
-74.261505,66
-71.675415000000001,48
-69.091048999999998,29
-66.508399999999995,26
-63.927478999999998,77
-61.348274000000004,88
-58.770794000000002,75
-56.195025999999999,61
-53.620978999999998,81
-51.048653000000002,72
-48.478031000000001,124
-45.909126000000001,106
-43.341937999999999,98
-40.776446999999997,146
-38.212668999999998,143
-35.650604000000001,192
-33.090237000000002,180
-30.531578,194
-27.974619000000001,217
-25.419367000000001,290
-22.865811999999998,353
-20.313956999999998,413
-17.76379,578
-15.215327,759
-12.668559,1275
-10.123483999999999,3630
-7.5800989999999997,22877
-5.038405,35932
-2.4984000000000002,41370
3.9918000000000002E-2,42318
2.5765509999999998,40848
5.1115060000000003,34715
7.6447700000000003,18523
10.176353000000001,8769
12.706255000000001,3771
15.234477,1553
17.761023000000002,947
20.285890999999999,657
22.809094999999999,453
25.330615999999999,342
27.850463999999999,287
30.368641,221
32.885142999999999,206
35.399985999999998,152
37.913165999999997,143
40.424678999999998,181
42.934513000000003,123
45.442703000000002,125
47.949215000000002,124
50.454082,122
52.957293999999997,105
55.458832000000001,131
57.958728999999998,86
60.456955000000001,75
62.953544999999998,47
65.448470999999998,102
67.941749999999999,100
70.433372000000006,76
72.923370000000006,53
75.411713000000006,95
77.898398999999998,43
80.383453000000003,96
82.866844,68
85.348624999999998,58
87.828743000000003,70
90.307243,47
92.784087999999997,39
95.259308000000004,28
97.732894999999999,-5
100.204842,44
102.675156,11
105.143837,26
107.610901,33
110.07633199999999,61
112.540138,56
115.00232699999999,54
117.46288300000001,36
119.921814,56
122.37911200000001,21
124.834824,17
127.28890199999999,30
129.741364,27
132.19223,29
134.641434,19
137.089035,18
139.53507999999999,46
141.979477,11
144.42224100000001,30
146.86341899999999,56
149.30299400000001,25
151.74096700000001,17
154.17735300000001,33
156.61209099999999,17
159.04525799999999,6
161.476822,-3
163.90678399999999,4
166.33517499999999,54
168.76191700000001,46
171.18708799999999,23
173.61067199999999,20
176.03268399999999,24
178.453079,69
180.871872,56
183.28907799999999,71
185.70474200000001,8
188.118774,10
190.53126499999999,66
192.94212300000001,85
195.35142500000001,85
197.75915499999999,134
200.16532900000001,161
202.569839,160
204.97285500000001,156
207.37425200000001,195
209.77410900000001,243
212.172394,225
214.56904599999999,208
216.96418800000001,232
219.35775799999999,307
221.74975599999999,287
224.140152,300
226.52900700000001,337
228.91630599999999,335
231.30204800000001,359
233.686218,357
236.06880200000001,407
238.44987499999999,324
240.829376,461
243.207336,426
245.58369400000001,410
247.95851099999999,469
250.331818,476
252.703552,475
255.073746,460
257.44232199999999,478
259.80944799999997,494
262.17495700000001,462
264.538971,546
266.90139799999997,519
269.26229899999998,555
271.62167399999998,519
273.97949199999999,497
276.33581500000003,473
278.69052099999999,516
281.04376200000002,518
283.39544699999999,509
285.74560500000001,543
288.09420799999998,481
290.44125400000001,498
292.786835,524
295.13085899999999,490
297.47335800000002,498
299.81433099999998,487
302.15377799999999,504
304.49169899999998,464
306.828125,458
309.16299400000003,496
311.49633799999998,473
313.828217,544
316.15850799999998,524
318.48733499999997,465
320.81463600000001,500
323.14041099999997,502
325.46469100000002,500
327.78744499999999,513
330.10867300000001,487
332.428406,511
334.74664300000001,500
337.06338499999998,485
339.37863199999998,489
341.69232199999999,507
344.00451700000002,470
346.315247,456
348.62445100000002,495
350.93218999999999,474
353.23840300000001,522
355.54312099999999,475
357.84634399999999,463
360.14807100000002,460
362.44830300000001,447
364.74700899999999,437
367.04431199999999,462
