-90.074455,76112
-87.475525,76112
-84.878387,79262
-82.283012,83596
-79.68943,86885
-77.097618,90994
-74.507576,96818
-71.919327,101539
-69.33284,107377
-66.748123,114804
-64.165184,122077
-61.584,133764
-59.004585,145329
-56.426945,162154
-53.851059,311226
-51.276936,6510794
-48.704571,14144429
-46.133968,17440348
-43.565121,18588222
-40.998032,19679002
-38.43269,20787844
-35.869099,21282432
-33.307266,21652524
-30.747177,21993854
-28.188831,22221928
-25.632233,22357560
-23.077379,22456776
-20.524275,22480110
-17.9729,22475656
-15.42327,22321660
-12.87538,22307718
-10.32922,22227532
-7.784794,22021276
-5.2421,21782332
-2.701137,21591962
-0.161911,21112580
2.375594,20339456
4.911373,18836540
7.44542,16560749
9.977751,6365113
12.508361,2516836
15.037251,2644349
17.564425,3365893
20.08987,3373753
22.613609,2395913
25.135633,1137718
27.655939,524690
30.174541,385176
32.691437,313677
35.206623,260454
37.720104,237191
40.231876,218410
42.741955,203966
45.250309,192682
47.756985,184302
50.261955,181300
52.765236,168415
55.266819,149823
57.766708,136285
60.264904,125164
62.761395,109897
65.256203,100528
67.749336,96426
70.240784,89261
72.730537,83609
75.21862,82280
77.705017,83372
80.189735,81282
82.672775,76283
85.154114,71293
87.633804,67872
90.111816,64035
92.588165,65949
95.062836,63999
97.535828,64617
100.007156,61086
102.476814,58477
104.944817,56847
107.411156,58194
109.875832,58515
112.338852,57593
114.800217,58929
117.259918,60956
119.717949,62626
122.174362,64523
124.629089,67437
127.082176,71088
129.5336,78063
131.983414,85948
134.431564,98733
136.878052,114349
139.322906,135702
141.766083,165647
144.207657,203734
146.647598,259741
149.085892,335309
151.522552,436869
153.957581,564804
156.390961,722330
158.822739,912040
161.252884,1121822
163.681381,1342181
166.108246,1556749
168.533493,1753498
170.957108,1917794
173.379089,2044322
175.799469,2145759
178.218231,2218694
180.635361,2270364
183.050888,2326188
185.464813,2387203
187.87709,2470870
190.287781,2574885
192.696838,2699731
195.104309,2858843
197.510147,3053462
199.914398,3268711
202.317062,3471534
204.718079,3677400
207.117523,3859244
209.51532,4004635
211.911545,4116471
214.306168,4180276
216.699219,4229741
219.090652,4247409
221.480499,4257858
223.868744,4272506
226.255417,4278390
228.640503,4289854
231.023972,4288880
233.405869,4296916
235.786179,4303979
238.164917,4322050
240.542038,4317498
242.917618,4322661
245.291611,4335521
247.664001,4340010
250.03479,4344352
252.404053,4354540
254.771744,4368847
257.137848,4374532
259.50238,4380557
261.865326,4392831
264.226746,4390976
266.586548,4386097
268.944824,4393166
271.301544,4399245
273.656677,4392337
276.010223,4399319
278.362244,4385100
280.712708,4364733
283.061584,4349701
285.408905,4343164
287.7547,4338029
290.098938,4328905
292.441589,4323010
294.782745,4327836
297.122345,4345941
299.460388,4349256
301.796844,4369477
304.131775,4336664
306.465179,4330654
308.797028,4330969
311.127319,4329774
313.456146,4336677
315.783386,4332639
318.10907,4328783
320.433228,4335420
322.75589,4340735
325.076904,4333662
327.396484,4345352
329.714569,4345930
332.031036,4350499
334.346039,4358317
336.659485,4363466
338.971405,4362296
341.281799,4375452
343.590698,4372808
345.898071,4376299
348.203918,4397195
350.50824,4410504
352.811035,4427413
355.112366,4435702
357.41217,4446054
359.710388,4458480
362.007141,4457948
364.302399,4475384
366.5961,4473457
368.888336,4476008
371.179077,4466967
373.468323,4473160
375.756042,4476725
378.042267,4469487
380.326965,4457983
382.610199,4444997
384.891907,4438649
387.172119,4443421
389.450836,4426576
391.728088,4421486
394.003784,4413679
396.278076,4417182
398.550812,4394920
400.822052,4385261
403.091858,4360443
405.360199,4357809
407.626984,4353393
409.892334,4340742
412.156128,4337555
414.418549,4328613
416.679352,4311884
418.938782,4316381
421.196716,4304983
423.453125,4287469
425.70816,4284447
427.961609,4278822
430.213715,4270839
432.464233,4262180
434.713379,4259515
436.960968,4243228
439.207123,4229065
441.451782,4233430
443.695038,4243527
445.936798,4238787
448.177124,4233918
450.415985,4239026
452.65332,4244813
454.889252,4247002
457.123688,4242987
459.35675,4246564
461.588287,4249761
463.81842,4245698
466.047058,4248478
468.274323,4254414
470.500061,4304117
472.724396,4275766
474.947235,4244069
477.168701,4229836
479.388611,4230447
481.607178,4230944
483.824249,4238080
486.039856,4254426
488.254089,4272512
490.466827,4292017
492.678192,4314438
494.888092,4316137
497.096588,4290549
499.303619,4299337
501.509216,4309954
503.713409,4312283
505.916168,4319013
508.117432,4329015
510.317352,4332489
512.515808,4325498
514.712891,4320075
516.908508,4319690
519.102722,4309174
521.295471,4300819
523.486755,4298838
525.676758,4287287
527.865234,4288945
530.052368,4267667
532.237976,4254369
534.422302,4245972
536.605164,4236043
538.786621,4219799
540.966675,4207060
543.145386,4198173
545.322571,4205070
547.498474,4181606
549.672852,4159154
551.845947,4151377
554.017456,4169525
556.187744,4169830
558.356506,4162304
560.523926,4131256
562.689941,4111075
564.854553,4098147
567.017822,4098554
569.179626,4098994
571.340088,4109235
573.499146,4119814
575.65686,4136029
577.813049,4125129
579.967896,4116757
582.12146,4084022
584.27356,4053142
586.424255,4020566
588.573608,4002632
590.721558,3998483
592.868164,3994823
595.013367,3989734
597.157166,3989668
599.299622,3991101
601.440674,3981770
603.580322,3979108
605.718628,3981672
607.855652,3973063
609.991211,3979992
612.125488,3971312
614.258301,3968669
616.389771,3965989
618.519897,3961853
620.648621,3958231
622.776001,3960467
624.901978,3977486
627.026672,4037193
629.149841,4071582
631.271851,4055969
633.392395,3979702
635.511658,3931870
637.629517,3948809
639.745972,3965706
641.861145,3981732
643.974915,4011274
646.087341,4018429
648.198486,4018166
650.308228,4005848
652.416626,3984258
654.523682,3994090
656.629395,4027492
658.733704,4033288
660.83667,4028245
662.938416,4025294
665.038696,4011570
667.137695,3995780
669.235352,3976949
671.331665,3976325
673.426697,3947021
675.520325,3945276
677.612488,3946017
679.703491,3967752
681.793152,3905512
683.881531,3890252
685.968445,3885308
688.054138,3881952
690.138428,3901259
692.221436,3939716
694.303162,3953492
696.383423,3945951
698.462463,3861391
700.540161,3819634
702.616577,3794473
